from_cinema,to_cinema,distance_km,duration_min_freeflow_osrm,coord_quality_note
星轶STARX影剧院（上海宝山日月光店）,沪东工人文化宫东宫影剧院,15.9,16.0,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
星轶STARX影剧院（上海宝山日月光店）,黄浦剧场,12.15,11.7,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,CGV影城（松江印象城杜比ULTRA 4DX店）,30.52,30.4,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,CGV影城（白玉兰广场IMAX店）,11.38,12.6,"from:osm_exact;to:osm_nearby_mall;OSRM free-flow driving, not live traffic"
曹杨影城,CGV影城（青浦天空万科广场IMAX店）,15.02,14.1,"from:osm_exact;to:osm_nearby_cinema;OSRM free-flow driving, not live traffic"
曹杨影城,CMG融媒影城,12.09,15.0,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,MOViE MOViE影城（前滩太古里店）,19.34,16.4,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,SFC上影影城（丁香路LUXE店）,17.61,18.4,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,SFC上影影城（国华广场店）,14.65,14.2,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,SFC上影影城（港汇永华IMAX激光店）,6.87,7.7,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,SFC上影百联影城（八佰伴IMAX店）,13.88,14.5,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,SFC动漫主题影院（美罗城店）,7.29,9.3,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,SFC永华电影荟（世纪汇店）,15.14,15.3,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,UME影城（上海新天地店）,9.04,10.6,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,万达影城（五角场万达广场激光IMAX店）,14.07,13.0,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,万达影城（崇明万达广场店）,97.49,85.9,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,万达影城（金山万达广场店）,70.03,54.1,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,上海大光明电影院,7.81,10.0,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,上海市沪北电影院,6.92,7.7,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,上海影城SHO,5.97,6.9,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,上海百丽宫影城（万象城店）,8.65,10.6,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,上海百丽宫影城（环贸iapm店）,7.15,9.2,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,上海百丽宫影城（长宁来福士店）,4.84,6.7,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,上海百丽宫影城（陆家嘴中心店）,13.85,14.3,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,上海百美汇影城（静安嘉里中心店）,5.44,7.1,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,上海科技影城,7.91,10.5,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,上海美琪大戏院,5.99,7.6,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,上海艺海剧院,5.94,6.9,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,世纪友谊影城（LUXE南方商城店）,15.68,14.9,"from:osm_exact;to:osm_nearby_cinema;OSRM free-flow driving, not live traffic"
曹杨影城,临港演艺中心,82.94,64.9,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,久事·上海商城剧院,5.21,6.8,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,九棵树未来艺术中心,40.75,35.8,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,佰映三克映画,5.53,6.6,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,兰心大戏院,6.84,8.9,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,博悦汇影城(BFC外滩金融中心店),12.95,13.9,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,和平影都,9.63,10.2,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,嘉定影剧院,25.42,21.0,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,国泰电影院,7.22,9.2,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,天山电影院-宛平剧院影城,10.09,12.3,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,天山电影院-虹桥艺术中心旗舰店,4.16,5.4,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,寰映影城（大融城店）,7.08,8.1,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
曹杨影城,星轶STARX影剧院（上海宝山日月光店）,9.94,10.6,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,朵云轩杜比全景声影城,9.71,11.6,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,沪东工人文化宫东宫影剧院,16.18,15.7,"from:osm_exact;to:approx_from_address;OSRM free-flow driving, not live traffic"
曹杨影城,黄浦剧场,8.58,10.2,"from:osm_exact;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,CGV影城（松江印象城杜比ULTRA 4DX店）,28.46,25.0,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,CGV影城（白玉兰广场IMAX店）,14.85,16.1,"from:approx_from_address;to:osm_nearby_mall;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,CGV影城（青浦天空万科广场IMAX店）,20.65,19.2,"from:approx_from_address;to:osm_nearby_cinema;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,CMG融媒影城,2.53,4.2,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,MOViE MOViE影城（前滩太古里店）,6.38,9.3,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,SFC上影影城（丁香路LUXE店）,16.2,18.1,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,SFC上影影城（国华广场店）,23.24,20.4,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,SFC上影影城（港汇永华IMAX激光店）,3.15,4.3,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,SFC上影百联影城（八佰伴IMAX店）,13.24,14.9,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,SFC动漫主题影院（美罗城店）,2.88,4.2,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,SFC永华电影荟（世纪汇店）,14.5,15.8,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,UME影城（上海新天地店）,7.26,9.5,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,万达影城（五角场万达广场激光IMAX店）,22.66,19.2,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,万达影城（崇明万达广场店）,101.69,91.7,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,万达影城（金山万达广场店）,62.09,49.2,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,上海大光明电影院,9.0,10.9,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,上海市沪北电影院,12.75,13.8,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,上海影城SHO,4.16,5.2,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,上海百丽宫影城（万象城店）,8.75,10.6,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,上海百丽宫影城（环贸iapm店）,6.2,8.3,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,上海百丽宫影城（长宁来福士店）,7.14,8.9,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,上海百丽宫影城（陆家嘴中心店）,13.22,14.8,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,上海百美汇影城（静安嘉里中心店）,6.82,8.9,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,上海科技影城,6.64,8.8,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,上海美琪大戏院,7.61,9.8,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,上海艺海剧院,8.28,10.4,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,世纪友谊影城（LUXE南方商城店）,7.31,9.4,"from:approx_from_address;to:osm_nearby_cinema;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,临港演艺中心,72.49,58.3,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,久事·上海商城剧院,6.61,8.7,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,九棵树未来艺术中心,34.19,31.4,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,佰映三克映画,8.66,10.9,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,兰心大戏院,6.61,9.0,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,博悦汇影城(BFC外滩金融中心店),12.31,14.4,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,和平影都,8.99,10.6,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,嘉定影剧院,35.53,30.0,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,国泰电影院,6.27,8.2,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,天山电影院-宛平剧院影城,1.58,3.2,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,天山电影院-虹桥艺术中心旗舰店,6.55,7.1,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,寰映影城（大融城店）,15.67,14.4,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,星轶STARX影剧院（上海宝山日月光店）,18.53,16.9,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,曹杨影城,10.13,9.9,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,沪东工人文化宫东宫影剧院,19.65,19.1,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
朵云轩杜比全景声影城,黄浦剧场,10.01,11.7,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
沪东工人文化宫东宫影剧院,CGV影城（松江印象城杜比ULTRA 4DX店）,42.0,39.2,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
沪东工人文化宫东宫影剧院,CGV影城（白玉兰广场IMAX店）,3.91,5.3,"from:approx_from_address;to:osm_nearby_mall;OSRM free-flow driving, not live traffic"
沪东工人文化宫东宫影剧院,CGV影城（青浦天空万科广场IMAX店）,30.39,27.2,"from:approx_from_address;to:osm_nearby_cinema;OSRM free-flow driving, not live traffic"
沪东工人文化宫东宫影剧院,CMG融媒影城,20.24,19.8,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
沪东工人文化宫东宫影剧院,MOViE MOViE影城（前滩太古里店）,21.39,18.5,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
沪东工人文化宫东宫影剧院,SFC上影影城（丁香路LUXE店）,6.01,7.9,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
沪东工人文化宫东宫影剧院,SFC上影影城（国华广场店）,6.5,8.0,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
沪东工人文化宫东宫影剧院,SFC上影影城（港汇永华IMAX激光店）,15.78,16.7,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
沪东工人文化宫东宫影剧院,SFC上影百联影城（八佰伴IMAX店）,7.04,8.9,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
沪东工人文化宫东宫影剧院,SFC动漫主题影院（美罗城店）,18.2,18.1,"from:approx_from_address;to:osm_exact;OSRM free-flow driving, not live traffic"
沪东工人文化宫东宫影剧院,SFC永华电影荟（世纪汇店）,6.4,8.5,"from:approx_from_address;to:approx_from_address;OSRM free-flow driving, not live traffic"
